Time,T_0,P_0,L_0,T_1,P_1,L_1,T_2,P_2,L_2
1579282503.7244112,19.48,995.15,1.67,20.01,994.39,0.0,20.82,995.19,0.83
1579282563.770678,19.46,995.16,1.67,20.0,994.39,0.0,20.82,995.17,0.0
1579282623.7183437,19.45,995.18,1.67,20.02,994.4,0.0,20.82,995.17,0.0
1579282683.7399685,19.47,995.17,1.67,20.06,994.41,0.0,20.81,995.18,0.0
1579282743.7103179,19.47,995.17,1.67,20.06,994.41,0.0,20.79,995.19,0.0
1579282803.7580323,19.43,995.18,1.67,20.07,994.4,0.0,20.79,995.18,0.83
1579282863.705813,19.43,995.21,1.67,20.05,994.42,0.0,20.79,995.18,0.83
1579282923.7529604,19.44,995.23,1.67,20.04,994.45,0.0,20.8,995.24,0.83
1579282983.7007992,19.43,995.25,1.67,20.04,994.46,0.0,20.8,995.24,0.83
1579283043.7573276,19.41,995.26,1.67,20.03,994.47,0.0,20.81,995.26,0.83
1579283103.6964238,19.39,995.25,1.67,20.02,994.46,0.0,20.79,995.23,0.83
1579283163.7400336,19.37,995.21,1.67,20.02,994.42,0.0,20.79,995.21,0.83
1579283223.6875453,19.38,995.2,1.67,20.02,994.4,0.0,20.79,995.21,0.83
1579283283.7348275,19.37,995.19,1.67,20.01,994.41,0.0,20.78,995.18,0.83
1579283343.6820662,19.34,995.22,1.67,20.01,994.41,0.0,20.78,995.18,0.83
1579283403.726795,19.34,995.22,1.67,20.02,994.41,0.0,20.8,995.19,0.83
1579283463.6750338,19.32,995.2,1.67,20.04,994.4,0.0,20.8,995.19,0.83
1579283523.721398,19.33,995.2,1.67,20.05,994.39,0.0,20.78,995.17,0.83
1579283583.6682358,19.34,995.21,1.67,20.06,994.4,0.0,20.78,995.17,0.83
1579283643.715066,19.32,995.23,1.67,20.07,994.44,0.0,20.78,995.21,0.83
1579283703.6626785,19.32,995.24,1.67,20.07,994.45,0.0,20.78,995.21,0.83
1579283763.686026,19.34,995.25,0.83,20.06,994.45,0.0,20.78,995.22,0.0
1579283823.6540222,19.35,995.23,2.5,20.06,994.45,0.0,20.77,995.23,0.0
1579283883.7018943,19.37,995.2,1.67,20.07,994.39,0.0,22.73,995.24,0.0
1579283943.6502142,19.4,995.2,2.5,20.08,994.39,0.0,22.73,995.24,0.0
1579284003.6965494,19.42,995.2,1.67,20.11,994.4,0.0,20.81,995.17,164.17
1579284063.645172,19.44,995.19,1.67,20.11,994.4,0.0,20.81,995.17,164.17
1579284123.6909974,19.66,995.16,1.67,20.1,994.4,0.0,20.87,995.15,6.67
1579284183.6389232,19.76,995.11,1.67,20.09,994.39,0.0,20.87,995.15,6.67
1579284243.6847765,19.8,995.09,2.5,20.07,994.38,0.0,20.89,995.15,0.83
1579284303.633597,19.72,995.09,2.5,20.08,994.38,0.0,20.89,995.15,0.83
1579284363.6850374,19.59,995.12,2.5,20.08,994.38,0.0,20.58,995.16,0.83
1579284423.62594,19.55,995.13,2.5,20.07,994.39,0.0,20.58,995.16,0.83
1579284483.6734765,19.51,995.15,2.5,20.06,994.4,0.0,20.41,995.19,0.83
1579284543.6207597,19.42,995.17,2.5,20.07,994.39,0.0,20.41,995.19,0.83
1579284603.6651556,19.37,995.17,2.5,20.09,994.37,0.0,20.34,995.2,0.83
1579284663.6141074,19.36,995.21,2.5,20.09,994.4,0.0,20.34,995.2,0.83
1579284723.6594687,19.32,995.18,2.5,20.09,994.37,0.0,18.94,995.31,0.83
1579284783.6082776,19.3,995.19,1.67,20.09,994.38,0.0,18.94,995.31,0.83
1579284843.6554608,19.34,995.19,1.67,20.11,994.39,0.0,19.45,995.32,0.83
1579284903.6048346,19.37,995.18,1.67,20.11,994.39,0.0,19.45,995.32,0.83
1579284963.649915,19.35,995.19,2.5,20.12,994.4,0.0,19.73,995.31,0.83
1579285023.599947,19.32,995.2,1.67,20.11,994.4,0.0,19.73,995.31,0.83
1579285083.6466968,19.33,995.2,1.67,20.12,994.4,0.0,19.86,995.26,0.0
1579285143.5961838,19.34,995.16,1.67,20.12,994.37,0.0,19.86,995.26,0.0
1579285203.6441886,19.37,995.13,1.67,20.13,994.33,0.0,19.96,995.18,0.0
1579285263.5927987,19.37,995.11,1.67,20.15,994.32,0.0,19.96,995.18,0.0
1579285323.6412332,19.4,995.11,1.67,20.18,994.33,0.0,20.05,995.18,0.0
1579285383.5894775,19.41,995.1,1.67,20.18,994.32,0.0,20.05,995.18,0.0
1579285503.5851793,19.44,995.14,1.67,20.16,994.34,0.0,20.04,995.2,5.0
1579285623.5815725,19.42,995.12,1.67,20.19,994.33,0.0,20.04,995.2,5.0
1579285743.5784214,19.41,995.14,1.67,20.17,994.33,0.0,20.06,995.2,4.17
1579285863.5751498,19.41,995.1,2.5,20.21,994.3,0.0,28.33,994.72,4.17
1579285923.6223311,19.44,995.11,2.5,20.22,994.3,0.0,24.98,994.9,4.17
1579285983.597281,19.43,995.11,1.67,20.21,994.29,0.0,24.98,994.9,4.17
1579286043.5700681,19.42,995.13,1.67,20.2,994.3,0.0,23.66,995.0,3.33
1579286103.6165972,19.39,995.14,1.67,20.2,994.31,0.0,22.11,995.1,0.0
1579286163.5655785,19.37,995.13,1.67,20.21,994.31,0.0,22.11,995.1,0.0
1579286223.6141605,19.37,995.12,1.67,20.2,994.3,0.0,21.29,995.08,0.0
1579286283.5628347,19.34,995.11,1.67,20.19,994.28,0.0,21.29,995.08,0.0
1579286343.608522,19.35,995.12,1.67,20.18,994.3,0.0,20.81,995.14,0.0
1579286403.5585878,19.34,995.15,1.67,20.17,994.32,0.0,20.81,995.14,0.0
1579286463.6055226,19.31,995.17,1.67,20.15,994.35,0.0,20.54,995.18,0.0
1579286523.5549433,19.29,995.19,1.67,20.13,994.36,0.0,20.54,995.18,0.0
1579286583.603128,19.27,995.18,1.67,20.12,994.35,0.0,20.39,995.17,0.0
1579286643.5520167,19.26,995.17,1.67,20.11,994.35,0.0,20.39,995.17,0.0
1579286703.597069,19.27,995.13,1.67,20.11,994.31,0.0,20.26,995.15,0.0
1579286763.5732293,19.28,995.1,1.67,20.11,994.27,0.0,20.26,995.15,0.0
1579286823.5460265,19.26,995.1,1.67,20.1,994.27,0.0,20.22,995.11,0.0
1579286883.5915825,19.24,995.13,1.67,20.11,994.3,0.0,20.14,995.17,0.0
1579286943.541968,19.22,995.14,1.67,20.11,994.33,0.0,20.14,995.17,0.0
1579287003.588545,19.24,995.16,1.67,20.1,994.35,0.0,20.1,995.2,0.0
1579287063.5377553,19.23,995.2,1.67,20.07,994.37,0.0,20.1,995.2,0.0
1579287123.5850155,19.24,995.19,1.67,20.08,994.38,0.0,20.05,995.22,0.0
1579287183.5341434,19.24,995.14,2.5,20.09,994.33,0.0,20.05,995.22,0.0
1579287243.579613,19.23,995.07,1.67,20.06,994.25,0.0,20.0,995.12,0.0
1579287303.5297544,19.22,995.05,1.67,20.06,994.23,0.0,20.0,995.12,0.0
1579287363.5763457,19.2,995.07,1.67,20.06,994.26,0.0,19.96,995.12,0.0
1579287423.5264838,19.18,995.12,2.5,20.07,994.3,0.0,19.96,995.12,0.0
1579287483.5739722,19.19,995.15,1.67,20.06,994.33,0.0,19.95,995.19,0.0
1579287543.5234463,19.19,995.15,1.67,20.06,994.34,0.0,19.95,995.19,0.0
1579287603.5711524,19.2,995.16,1.67,20.06,994.35,0.0,19.94,995.21,0.0
1579287663.5198267,19.2,995.15,1.67,20.06,994.34,0.0,19.94,995.21,0.0
1579287723.5655737,19.2,995.12,1.67,20.05,994.31,0.0,19.92,995.16,0.0
1579287783.515463,19.2,995.11,1.67,20.06,994.3,0.0,19.92,995.16,0.0
1579287843.5620794,19.2,995.11,1.67,20.05,994.29,0.0,19.9,995.13,0.0
1579287903.5107253,19.21,995.13,1.67,20.04,994.3,0.0,19.9,995.13,0.0
1579287963.5584965,19.21,995.14,2.5,20.05,994.33,0.0,19.88,995.19,0.0
1579288023.50788,19.2,995.13,1.67,20.05,994.32,0.0,19.88,995.19,0.0
1579288083.55321,19.18,995.12,1.67,20.05,994.3,0.0,19.86,995.16,0.0
1579288143.5029614,19.19,995.13,1.67,20.07,994.29,0.0,19.86,995.16,0.0
1579288203.5504477,19.19,995.1,1.67,20.05,994.27,0.0,19.84,995.15,0.0
1579288263.4989893,19.2,995.1,2.5,20.04,994.25,0.0,19.84,995.15,0.0
1579288323.5461462,19.21,995.11,1.67,20.05,994.27,0.0,19.83,995.14,0.0
1579288383.495397,19.21,995.1,2.5,20.04,994.26,0.0,19.83,995.14,0.0
1579288443.5412235,19.15,995.09,1.67,20.04,994.27,0.0,19.81,995.14,0.0
1579288503.4914322,19.13,995.12,2.5,20.04,994.29,0.0,19.81,995.14,0.0
1579288563.5384989,19.11,995.14,1.67,20.05,994.29,0.0,19.82,995.18,0.0
1579288623.4866314,19.1,995.15,1.67,20.04,994.3,0.0,19.82,995.18,0.0
1579288683.5351253,19.16,995.14,1.67,20.03,994.29,0.0,19.78,995.17,0.0
1579288743.483246,19.2,995.13,1.67,20.05,994.3,0.0,19.78,995.17,0.0
1579288803.5305421,19.21,995.15,1.67,20.06,994.33,0.0,19.78,995.19,0.0
1579288863.479357,19.22,995.16,1.67,20.05,994.33,0.0,19.78,995.19,0.0
1579288923.5262787,19.24,995.16,1.67,20.05,994.32,0.0,19.77,995.19,0.0
1579288983.4771717,19.24,995.16,1.67,20.07,994.33,0.0,19.77,995.19,0.0
1579289043.5240233,19.26,995.16,2.5,20.07,994.31,0.0,19.77,995.18,0.0
1579289103.4731429,19.26,995.14,1.67,20.08,994.28,0.0,19.77,995.18,0.0
1579289163.5209687,19.26,995.09,1.67,20.09,994.26,0.0,19.78,995.13,0.0
1579289223.4695313,19.31,995.08,1.67,20.06,994.25,0.0,19.78,995.13,0.0
1579289283.5154612,19.29,995.09,1.67,20.06,994.25,0.0,19.77,995.13,0.0
1579289343.4654639,19.3,995.09,1.67,20.07,994.26,0.0,19.77,995.13,0.0
1579289403.5127487,19.29,995.1,1.67,20.09,994.27,0.0,19.74,995.13,0.0
1579289463.460886,19.27,995.14,1.67,20.09,994.3,0.0,19.74,995.13,0.0
1579289523.5096338,19.28,995.13,1.67,20.09,994.29,0.0,19.74,995.16,0.0
1579289583.4582548,19.28,995.12,1.67,20.09,994.28,0.0,19.74,995.16,0.0
1579289643.5034077,19.28,995.14,1.67,20.09,994.29,0.0,19.73,995.17,0.0
1579289703.4541085,19.28,995.16,1.67,20.1,994.31,0.0,19.73,995.17,0.0
1579289763.5011396,19.27,995.14,1.67,20.11,994.3,0.0,19.72,995.18,0.0
1579289823.4498837,19.26,995.11,1.67,20.1,994.27,0.0,19.72,995.18,0.0
1579289883.497825,19.26,995.1,1.67,20.1,994.26,0.0,19.71,995.13,0.0
1579289943.4458566,19.28,995.11,1.67,20.09,994.27,0.0,19.71,995.13,0.0
1579290003.4924364,19.27,995.12,1.67,20.09,994.27,0.0,19.73,995.14,0.0
1579290063.4418468,19.29,995.13,1.67,20.12,994.29,0.0,19.73,995.14,0.0
1579290183.4381113,19.3,995.21,2.5,20.09,994.37,0.0,19.73,995.21,0.0
1579290243.4854972,19.22,995.23,2.5,20.08,994.38,0.0,19.71,995.31,0.0
1579290303.4350865,19.16,995.24,2.5,20.07,994.4,0.0,19.71,995.31,0.0
1579290363.4800699,19.12,995.24,2.5,20.06,994.39,0.0,19.7,995.33,0.0
1579290423.430241,19.1,995.25,2.5,20.05,994.37,0.0,19.7,995.33,0.0
1579290483.4768696,19.06,995.29,2.5,20.06,994.39,0.0,19.69,995.32,0.0
1579290543.4262285,19.06,995.32,2.5,20.07,994.41,0.0,19.69,995.32,0.0
1579290603.4737065,19.05,995.32,2.5,20.04,994.42,0.0,19.71,995.36,0.0
1579290663.4229786,19.04,995.33,2.5,20.03,994.44,0.0,19.71,995.36,0.0
1579290723.470906,19.05,995.35,2.5,20.06,994.46,0.0,19.7,995.37,0.0
1579290783.4192681,19.04,995.35,1.67,20.07,994.46,0.0,19.7,995.37,0.0
1579290843.4662848,19.04,995.37,1.67,20.09,994.47,0.0,19.71,995.4,0.0
1579290903.4159179,19.08,995.36,1.67,20.09,994.47,0.0,19.71,995.4,0.0
1579290963.4623823,19.11,995.34,1.67,20.09,994.45,0.0,19.67,995.35,0.0
1579291023.411807,19.13,995.32,1.67,20.1,994.42,0.0,19.67,995.35,0.0
1579291083.4590728,19.14,995.28,2.5,20.1,994.41,0.0,19.66,995.33,0.0
1579291143.4078622,19.16,995.27,1.67,20.09,994.4,0.0,19.66,995.33,0.0
1579291263.4291432,19.14,995.24,1.67,20.1,994.39,0.0,19.68,995.33,0.0
1579291323.4025395,19.15,995.23,1.67,20.11,994.38,0.0,19.69,995.32,0.0
1579291443.3984797,19.13,995.25,1.67,20.1,994.4,0.0,19.69,995.3,0.0
1579291563.39332,19.13,995.29,1.67,20.1,994.44,0.0,19.68,995.32,0.0
1579291623.4415627,19.15,995.29,1.67,20.09,994.46,0.0,19.69,995.37,0.0
1579291683.3900099,19.17,995.3,2.5,20.07,994.46,0.0,19.69,995.37,0.0
1579291743.4364116,19.16,995.3,1.67,20.07,994.44,0.0,19.69,995.38,0.0
1579291803.386008,19.15,995.35,1.67,20.09,994.48,0.0,19.69,995.38,0.0
1579291863.4330046,19.15,995.37,1.67,20.09,994.51,0.0,19.68,995.43,0.0
1579291923.3822155,19.17,995.39,1.67,20.1,994.52,0.0,19.68,995.43,0.0
1579291983.4296343,19.15,995.41,1.67,20.09,994.53,0.0,19.68,995.46,0.0
1579292043.3786397,19.15,995.42,1.67,20.09,994.55,0.0,19.68,995.46,0.0
1579292103.4245276,19.17,995.42,1.67,20.08,994.55,0.0,19.68,995.46,0.0
1579292163.3744879,19.18,995.4,1.67,20.08,994.55,0.0,19.68,995.46,0.0
1579292223.421398,19.18,995.42,1.67,20.08,994.53,0.0,19.65,995.46,0.0
1579292283.371491,19.18,995.44,1.67,20.08,994.53,0.0,19.65,995.46,0.0
1579292343.4187782,19.18,995.42,1.67,20.09,994.52,0.0,19.65,995.45,0.0
1579292403.3680704,19.17,995.4,1.67,20.09,994.52,0.0,19.65,995.45,0.0
