Time,T_0,P_0,L_0,T_1,P_1,L_1,T_2,P_2,L_2
1578270647.7868617,18.42,999.36,0.0,23.13,998.32,0.0,20.46,999.28,0.0
1578270797.756571,18.39,999.39,0.0,23.11,998.32,0.0,20.43,999.3,0.0
1578270947.7727542,18.36,999.41,0.0,23.1,998.33,0.0,20.36,999.32,0.0
1578271097.72416,18.33,999.36,0.0,23.1,998.33,0.0,20.32,999.34,0.0
1578271247.7030454,18.31,999.37,0.0,23.07,998.27,0.0,20.29,999.29,0.0
1578271397.682026,18.28,999.32,0.0,23.04,998.24,0.0,20.26,999.28,0.0
1578271547.659948,18.26,999.34,0.0,23.04,998.24,0.0,20.22,999.26,0.0
1578271697.6239412,18.24,999.36,0.0,23.0,998.28,0.0,20.18,999.27,0.0
1578271847.6679096,18.21,999.36,0.0,23.0,998.28,0.0,20.12,999.29,0.0
1578271997.5933821,18.18,999.34,0.0,22.95,998.25,0.0,20.12,999.29,0.0
1578272147.6286902,18.15,999.26,0.0,22.94,998.17,0.0,20.07,999.18,0.0
1578272297.5505767,18.13,999.21,0.0,22.91,998.12,0.0,20.07,999.18,0.0
1578272447.551417,18.11,999.23,0.0,22.89,998.13,0.0,20.03,999.11,0.0
1578272597.5064027,18.08,999.23,0.0,22.89,998.13,0.0,19.99,999.14,0.0
1578272747.4767761,18.06,999.15,0.0,22.84,998.05,0.0,19.96,999.13,0.0
1578272897.4625745,18.04,999.15,0.0,22.84,998.03,0.0,19.94,999.07,0.0
1578273047.4317856,18.02,999.17,0.0,22.84,998.03,0.0,19.9,999.06,0.0
1578273197.4166791,17.99,999.13,0.0,22.81,998.01,0.0,19.86,999.07,0.0
1578273347.388413,17.97,999.11,0.0,22.79,998.01,0.0,19.84,999.03,0.0
1578273497.3744957,17.94,999.17,0.0,22.79,998.01,0.0,19.81,999.05,0.0
1578273647.354313,17.91,999.17,0.0,22.78,998.06,0.0,19.75,999.08,0.0
1578273797.3301592,17.88,999.12,0.0,22.73,998.0,0.0,19.71,999.07,0.0
1578273947.316382,17.86,999.1,0.83,22.71,997.97,0.0,19.67,999.04,0.0
1578274097.3160715,17.85,999.1,0.83,22.68,997.98,0.0,19.63,999.01,0.0
1578274247.2708921,17.85,999.14,0.83,22.68,997.98,0.0,19.62,999.02,0.83
1578274397.2414374,17.83,999.2,0.83,22.64,998.07,0.0,19.67,999.06,0.83
1578274547.2263503,17.82,999.18,0.83,22.64,998.07,0.0,19.68,999.1,0.0
1578274697.1978364,17.8,999.16,0.83,22.62,998.02,0.0,19.63,999.09,0.83
1578274847.200139,17.78,999.11,0.83,22.6,997.96,0.0,19.62,999.05,0.83
1578274997.1530156,17.76,999.13,0.0,22.6,997.96,0.0,19.61,998.98,0.83
1578275147.140283,17.74,999.15,0.0,22.57,998.02,0.0,19.62,999.03,0.83
1578275297.1085281,17.72,999.17,0.0,22.54,998.02,0.0,19.61,999.05,1.67
1578275447.0997727,17.7,999.19,0.83,22.5,998.05,0.0,19.6,999.07,0.83
1578275597.0646985,17.69,999.21,0.83,22.48,998.08,0.0,19.61,999.09,0.83
1578275747.04979,17.67,999.24,0.0,22.47,998.1,0.0,19.61,999.12,0.83
1578275897.020455,17.64,999.22,0.0,22.46,998.08,0.0,19.61,999.15,0.0
1578276047.0086434,17.62,999.21,0.0,22.43,998.06,0.0,19.59,999.14,0.0
1578276196.9781234,17.59,999.18,0.0,22.43,998.06,0.0,19.53,999.13,0.0
1578276346.962033,17.57,999.13,0.0,22.36,997.98,0.0,19.48,999.1,0.0
1578276496.9320242,17.54,999.1,0.0,22.34,997.93,0.0,19.43,999.06,0.0
1578276646.9498944,17.51,999.07,0.0,22.3,997.91,0.0,19.4,999.05,0.0
1578276796.8889441,17.49,999.01,0.0,22.3,997.91,0.0,19.36,999.02,0.0
1578276946.8738773,17.47,998.97,0.0,22.26,997.82,0.0,19.31,998.97,0.0
1578277096.8450472,17.45,998.99,0.0,22.24,997.84,0.0,19.28,998.93,0.0
1578277246.8264909,17.43,998.95,0.0,22.24,997.84,0.0,19.26,998.94,0.0
1578277396.8316917,17.4,998.91,0.0,22.2,997.75,0.0,19.22,998.91,0.0
1578277546.7852397,17.38,998.9,0.0,22.2,997.75,0.0,19.19,998.86,0.0
1578277696.7715213,17.36,998.93,0.0,22.16,997.77,0.0,19.18,998.86,0.0
1578277846.749267,17.34,998.97,0.0,22.16,997.77,0.0,19.17,998.88,0.0
1578277996.726848,17.32,998.97,0.0,22.14,997.83,0.0,19.14,998.91,0.0
1578278146.7045105,17.3,999.0,0.0,22.14,997.83,0.0,19.1,998.91,0.0
1578278296.66766,17.28,999.04,0.0,22.1,997.85,0.0,19.06,998.92,0.0
1578278446.6871312,17.25,998.96,0.0,22.08,997.81,0.0,19.04,998.94,0.0
1578278596.6381645,17.23,998.93,0.0,22.08,997.81,0.0,19.01,998.9,0.0
1578278746.6094263,17.22,998.92,0.0,22.05,997.74,0.0,18.97,998.85,0.0
1578278896.579238,17.2,998.9,0.0,22.05,997.74,0.0,18.95,998.84,0.0
1578279046.5634592,17.17,998.94,0.0,22.02,997.76,0.0,18.91,998.83,0.0
1578279196.535339,17.15,998.93,0.0,22.0,997.77,0.0,18.89,998.85,0.0
1578279346.5514495,17.13,998.88,0.0,21.99,997.72,0.0,18.86,998.85,0.0
1578279496.505998,17.11,998.81,0.0,21.99,997.72,0.0,18.82,998.79,0.0
1578279646.5070374,17.1,998.82,0.0,21.96,997.65,0.0,18.8,998.73,0.0
1578279796.4456992,17.07,998.83,0.0,21.96,997.65,0.0,18.77,998.73,0.0
1578279946.4625957,17.05,998.81,0.0,21.93,997.64,0.0,18.74,998.77,0.0
1578280096.416676,17.04,998.8,0.0,21.93,997.64,0.0,18.72,998.76,0.0
1578280246.3867357,17.02,998.79,0.0,21.9,997.61,0.0,18.68,998.77,0.0
1578280396.3569474,17.0,998.78,0.0,21.88,997.59,0.0,18.66,998.75,0.0
1578280546.3439019,16.98,998.8,0.0,21.87,997.62,0.0,18.66,998.72,0.0
1578280696.3754833,16.97,998.83,0.0,21.85,997.65,0.0,18.62,998.78,0.0
1578280846.2949238,16.95,998.82,0.0,21.84,997.66,0.0,18.62,998.78,0.0
1578281146.2601964,16.9,998.8,0.0,21.8,997.65,0.0,18.56,998.79,0.0
1578281296.2552226,16.88,998.77,0.0,21.79,997.61,0.0,18.54,998.8,0.0
1578281446.2126727,16.87,998.77,0.0,21.79,997.61,0.0,18.53,998.76,0.0
1578281596.2131004,16.85,998.72,0.0,21.77,997.56,0.0,18.5,998.74,0.0
1578281746.1677132,16.83,998.7,0.0,21.77,997.56,0.0,18.48,998.7,0.0
1578281896.1830676,16.82,998.7,0.0,21.75,997.54,0.0,18.44,998.69,0.0
1578282046.1238809,16.81,998.72,0.0,21.74,997.55,0.0,18.44,998.69,0.0
1578282196.093013,16.79,998.71,0.0,21.73,997.53,0.0,18.43,998.7,0.0
1578282346.062873,16.77,998.68,0.0,21.73,997.53,0.0,18.42,998.68,0.0
1578282496.0946321,16.75,998.65,0.0,21.7,997.49,0.0,18.38,998.64,0.0
1578282646.0204895,16.74,998.62,0.0,21.69,997.44,0.0,18.38,998.64,0.0
1578282796.0050814,16.72,998.58,0.0,21.67,997.39,0.0,18.36,998.6,0.0
1578283095.9650626,16.69,998.57,0.0,21.65,997.39,0.0,18.31,998.59,0.0
1578283245.9463494,16.67,998.53,0.0,21.64,997.35,0.0,18.31,998.56,0.0
1578283395.917099,16.66,998.52,0.0,21.62,997.32,0.0,18.28,998.53,0.0
1578283545.9480963,16.64,998.51,0.0,21.61,997.32,0.0,18.25,998.49,0.0
1578283695.873377,16.62,998.47,0.0,21.6,997.28,0.0,18.25,998.49,0.0
1578283845.889322,16.6,998.41,0.0,21.59,997.25,0.0,18.24,998.39,0.0
1578283995.8298385,16.59,998.37,0.0,21.56,997.2,0.0,18.24,998.39,0.0
1578284295.7859626,16.56,998.53,0.0,21.55,997.35,0.0,18.19,998.41,0.0
1578284445.7636416,16.55,998.6,0.0,21.54,997.4,0.0,18.18,998.5,0.0
1578284745.7169218,16.52,998.66,0.0,21.53,997.42,0.0,18.14,998.59,0.0
1578285045.6680772,16.48,998.7,0.0,21.5,997.46,0.0,18.1,998.6,0.0
1578285195.6348038,16.47,998.7,0.0,21.49,997.47,0.0,18.09,998.64,0.0
1578285345.6216867,16.45,998.67,0.0,21.49,997.47,0.0,18.06,998.65,0.0
1578285495.591194,16.44,998.6,0.0,21.47,997.37,0.0,18.03,998.62,0.0
1578285645.6242232,16.42,998.6,0.0,21.47,997.37,0.0,18.0,998.56,0.0
1578285795.5462644,16.4,998.63,0.0,21.44,997.4,0.0,18.0,998.56,0.0
1578285945.5322099,16.39,998.61,0.0,21.43,997.37,0.0,18.0,998.58,0.0
1578286095.548808,16.38,998.56,0.0,21.42,997.33,0.0,17.98,998.52,0.0
1578286245.4878657,16.36,998.54,0.0,21.4,997.3,0.0,17.98,998.52,0.0
1578286395.474543,16.35,998.56,0.0,21.39,997.3,0.0,17.97,998.48,0.0
1578286545.4276423,16.34,998.59,0.0,21.39,997.3,0.0,17.95,998.49,0.0
1578286695.4609253,16.32,998.59,0.0,21.38,997.33,0.0,17.92,998.52,0.0
1578286845.3845856,16.3,998.58,0.0,21.35,997.34,21.67,17.92,998.52,0.0
1578286995.3701708,16.28,998.54,0.0,21.35,997.31,20.0,17.91,998.53,0.0
1578287145.3395498,16.27,998.53,0.0,21.35,997.31,20.0,17.87,998.48,0.0
1578287295.3721201,16.26,998.53,0.0,21.34,997.31,20.83,17.85,998.46,0.0
1578287445.29628,16.25,998.48,0.0,21.31,997.21,20.83,17.85,998.46,0.0
1578287595.2811708,16.23,998.42,0.0,21.3,997.17,20.83,17.83,998.41,0.0
1578287895.2270207,16.21,998.34,0.0,21.33,997.08,20.83,17.79,998.3,0.0
1578288045.2485595,16.19,998.36,0.0,21.29,997.1,20.0,17.76,998.28,0.0
1578288195.1778526,16.18,998.4,0.0,21.31,997.15,4.17,17.76,998.28,0.0
1578288345.154229,16.16,998.38,0.0,21.36,997.13,19.17,17.75,998.33,0.0
1578288645.1083393,16.14,998.39,0.0,21.34,997.12,0.0,17.75,998.34,0.0
1578288795.0884914,16.13,998.34,0.0,21.31,997.09,0.0,17.73,998.33,0.0
1578288945.0598419,16.12,998.34,0.0,21.28,997.07,0.0,17.72,998.31,0.0
1578289095.0477028,16.11,998.34,0.0,21.25,997.07,0.0,17.7,998.29,0.0
1578289245.0150447,16.1,998.34,0.0,21.23,997.05,0.0,17.67,998.27,0.0
1578289395.0495243,16.08,998.36,0.0,21.19,997.08,0.0,17.64,998.29,0.0
1578289544.9711719,16.07,998.31,0.0,21.17,997.07,0.0,17.64,998.29,0.0
1578289844.931625,16.04,998.4,0.0,21.12,997.13,0.0,17.62,998.32,0.0
1578289994.9588923,16.03,998.45,0.0,21.11,997.16,0.0,17.58,998.4,0.0
1578290144.8845747,16.02,998.46,0.0,21.1,997.19,0.0,17.58,998.4,0.0
1578290294.8645833,16.0,998.54,0.0,21.08,997.27,0.0,17.56,998.45,0.0
1578290444.8417823,15.99,998.61,0.0,21.07,997.34,0.0,17.56,998.52,0.0
1578290594.817458,15.98,998.67,0.0,21.05,997.38,0.0,17.56,998.59,0.0
1578290744.7951484,15.97,998.66,0.0,21.03,997.38,0.0,17.55,998.63,0.0
1578290894.8211193,15.95,998.67,0.0,21.01,997.41,0.0,17.53,998.65,0.0
1578291044.7333233,15.94,998.73,0.0,21.0,997.45,0.0,17.53,998.65,0.0
1578291344.6943822,15.92,998.71,0.0,20.97,997.4,0.0,17.52,998.74,0.0
1578291644.639792,15.88,998.59,0.0,20.93,997.32,0.0,17.49,998.55,0.0
1578291794.6314125,15.87,998.5,0.0,20.93,997.27,0.0,17.47,998.58,0.0
1578291944.6012514,15.86,998.51,0.0,20.9,997.25,0.0,17.46,998.51,0.83
1578292244.546336,15.84,998.47,0.83,20.86,997.2,0.0,17.41,998.49,0.83
1578292394.5593188,15.83,998.45,0.83,20.83,997.19,0.0,17.4,998.45,0.83
1578292544.4997065,15.82,998.44,0.83,20.83,997.19,0.0,17.39,998.45,0.83
1578292694.5323074,15.8,998.46,0.83,20.84,997.16,0.0,17.36,998.44,1.67
1578292844.4547212,15.79,998.44,1.67,20.78,997.16,0.0,17.36,998.44,1.67
1578293144.4140935,15.77,998.4,1.67,20.75,997.08,0.83,17.35,998.41,2.5
1578293294.394007,15.76,998.29,2.5,20.75,996.98,0.83,17.34,998.36,2.5
1578293444.3650556,15.74,998.27,2.5,20.74,996.98,0.83,17.31,998.27,2.5
1578293594.3997505,15.73,998.3,3.33,20.72,997.0,0.83,17.3,998.28,4.17
1578293744.313814,15.72,998.29,3.33,20.71,997.0,0.83,17.3,998.28,4.17
1578293894.3383865,15.71,998.28,3.33,20.63,996.98,1.67,17.27,998.28,5.0
1578294044.2780235,15.7,998.37,4.17,20.64,997.06,3.33,17.27,998.28,5.0
1578294194.2943382,15.69,998.43,4.17,20.63,997.1,3.33,17.28,998.37,5.83
1578294344.2275152,15.68,998.4,5.0,20.61,997.08,3.33,17.28,998.37,5.83
1578294494.2352498,15.67,998.33,5.83,20.6,997.03,4.17,17.29,998.34,6.67
1578294644.173981,15.65,998.23,6.67,20.6,997.03,4.17,17.29,998.28,7.5
1578294794.206145,15.64,998.16,6.67,20.58,996.95,4.17,17.25,998.16,8.33
1578294944.1302347,15.63,998.13,6.67,20.55,996.83,5.83,17.25,998.16,8.33
1578295094.1146326,15.62,998.14,6.67,20.54,996.85,5.83,17.24,998.12,8.33
1578295394.0535738,15.6,998.09,6.67,20.51,996.78,5.83,17.19,998.12,7.5
1578295544.0412393,15.59,998.02,6.67,20.5,996.71,6.67,17.17,998.06,7.5
1578295694.0123887,15.58,997.99,6.67,20.48,996.67,6.67,17.16,998.0,7.5
1578295993.9722583,15.56,997.87,8.33,20.46,996.54,7.5,17.12,997.91,10.0
1578296143.9691489,15.55,997.83,9.17,20.44,996.5,7.5,17.11,997.86,10.83
1578296293.9246905,15.54,997.79,10.0,20.44,996.5,7.5,17.11,997.81,11.67
1578296443.9407167,15.53,997.8,10.0,20.42,996.46,7.5,17.09,997.78,13.33
1578296593.8805873,15.52,997.81,10.83,20.4,996.48,6.67,17.09,997.78,13.33
1578296743.846992,15.51,997.77,12.5,20.39,996.46,6.67,17.09,997.77,14.17
1578296893.834115,15.5,997.72,12.5,20.38,996.41,7.5,17.08,997.76,15.83
1578297043.8039236,15.49,997.64,13.33,20.37,996.32,7.5,17.07,997.71,15.83
1578297193.773536,15.48,997.65,12.5,20.4,996.34,7.5,17.06,997.63,15.83
1578297343.7594233,15.47,997.71,13.33,20.41,996.38,8.33,17.05,997.65,15.83
1578297493.729982,15.46,997.72,14.17,20.41,996.39,8.33,17.04,997.7,15.83
1578297643.70051,15.45,997.72,15.0,20.43,996.4,8.33,17.03,997.71,17.5
1578297793.716227,15.44,997.71,16.67,20.43,996.39,9.17,17.01,997.71,19.17
1578297943.6557436,15.43,997.75,15.83,20.43,996.39,9.17,17.01,997.69,20.0
1578298093.6871755,15.43,997.77,15.83,20.43,996.43,10.0,16.99,997.75,19.17
1578298243.6125019,15.41,997.82,15.83,20.44,996.5,10.0,16.99,997.75,19.17
1578298393.6127806,15.4,997.88,15.83,20.44,996.53,9.17,16.99,997.78,19.17
1578298543.5672789,15.39,997.85,15.83,20.44,996.53,9.17,16.98,997.82,19.17
1578298693.5854292,15.39,997.81,16.67,20.48,996.49,10.0,17.01,997.79,20.0
1578298843.5180254,15.38,997.75,17.5,20.45,996.43,10.0,17.01,997.79,20.0
1578298993.5396392,15.36,997.69,18.33,20.44,996.36,10.0,17.12,997.65,20.83
1578299143.478649,15.35,997.6,16.67,20.43,996.27,10.0,17.12,997.65,20.83
1578299293.449556,15.34,997.62,16.67,20.42,996.29,10.83,17.16,997.54,20.83
1578299443.4206738,15.33,997.65,15.83,20.42,996.33,10.0,17.21,997.55,19.17
1578299743.3795073,15.32,997.7,18.33,20.4,996.35,10.0,17.29,997.61,21.67
1578300043.3353412,15.3,997.72,23.33,20.39,996.35,12.5,17.34,997.65,28.33
1578300193.3481357,15.5,997.63,24.33,20.39,996.28,17.5,17.33,997.63,28.33
1578300343.2862651,15.28,997.6,25.83,20.38,996.25,14.17,17.35,997.57,30.83
1578300493.3046656,15.27,997.55,26.67,20.37,996.22,15.0,17.37,997.49,34.17
1578300643.2282147,15.27,997.59,28.33,20.36,996.25,17.5,17.37,997.49,34.17
1578300793.2127366,15.26,997.62,31.67,20.36,996.26,20.0,17.4,997.55,37.5
1578301093.1585948,15.24,997.57,35.83,20.36,996.22,21.67,17.42,997.5,45.0
1578301243.1399598,15.23,997.57,35.83,20.36,996.2,24.17,17.46,997.49,45.0
1578301393.1083953,15.24,997.55,35.83,20.39,996.21,16.67,17.5,997.46,45.0
1578301543.0953991,15.3,997.51,36.67,20.43,996.17,35.0,17.54,997.47,45.83
1578301843.039802,15.39,997.41,39.17,20.57,996.05,39.17,17.64,997.4,49.17
1578301993.022473,15.43,997.35,38.33,20.62,996.01,39.17,17.7,997.35,48.33
1578302292.9810896,15.52,997.27,38.33,20.75,995.95,40.0,17.8,997.21,47.5
1578302442.9573095,15.57,997.29,38.33,20.81,995.98,41.67,17.86,997.18,48.33
1578302592.9809868,15.63,997.3,40.0,20.94,995.95,44.17,18.04,997.21,53.33
1578302742.9013624,15.71,997.31,40.0,21.08,995.95,47.5,18.04,997.21,53.33
1578302892.8875456,15.79,997.24,41.67,21.24,995.93,55.0,18.09,997.22,53.33
1578303042.8571384,15.88,997.19,42.5,21.39,995.9,62.5,18.17,997.18,52.5
1578303192.858617,15.98,997.15,43.33,21.55,995.86,68.33,18.27,997.13,51.67
1578303342.8127558,16.15,997.07,42.5,21.55,995.86,68.33,18.35,997.07,52.5
1578303492.8292394,16.22,997.01,43.33,21.67,995.8,73.33,18.52,997.0,52.5
1578303642.8731027,16.26,997.05,45.0,21.89,995.79,74.17,18.6,996.99,52.5
1578303793.1474655,16.37,997.07,44.17,21.99,995.79,74.17,18.68,997.01,52.5
1578303942.7257953,16.45,997.0,45.0,22.08,995.73,73.33,18.74,996.95,52.5
1578304093.1331854,16.54,996.95,45.0,22.15,995.72,69.17,18.79,996.93,53.33
1578304243.4026492,16.61,996.95,45.0,22.2,995.7,61.67,18.84,996.92,55.0
1578304392.7441,16.67,996.94,45.0,22.23,995.7,55.0,18.89,996.91,55.83
1578304542.6372602,16.75,996.93,47.5,22.3,995.69,47.5,18.95,996.88,60.83
