Time,T_0,P_0,L_0,T_1,P_1,L_1,T_2,P_2,L_2
1578291344.6943822,14.89,998.71,0.0,19.26,997.4,0.0,16.2,998.74,0.0
1578291644.639792,14.85,998.59,0.0,19.22,997.32,0.0,16.16,998.55,0.0
1578291794.6314125,14.84,998.5,0.0,19.22,997.27,0.0,16.14,998.58,0.0
1578291944.6012516,14.83,998.51,0.0,19.18,997.25,0.0,16.14,998.51,0.83
1578292244.546336,14.81,998.47,0.83,19.14,997.2,0.0,16.08,998.49,0.83
1578292394.5593188,14.8,998.45,0.83,19.11,997.19,0.0,16.08,998.45,0.83
1578292544.4997065,14.79,998.44,0.83,19.11,997.19,0.0,16.07,998.45,0.83
1578292694.5323074,14.77,998.46,0.83,19.12,997.16,0.0,16.04,998.44,1.67
1578292844.4547212,14.76,998.44,1.67,19.07,997.16,0.0,16.04,998.44,1.67
1578293144.4140935,14.74,998.4,1.67,19.04,997.08,0.83,16.03,998.41,2.5
1578293294.394007,14.73,998.29,2.5,19.04,996.98,0.83,16.02,998.36,2.5
1578293444.3650556,14.71,998.27,2.5,19.02,996.98,0.83,15.98,998.27,2.5
1578293594.3997505,14.7,998.3,3.33,19.0,997.0,0.83,15.98,998.28,4.17
1578293744.3138142,14.69,998.29,3.33,19.0,997.0,0.83,15.98,998.28,4.17
1578293894.3383865,14.68,998.28,3.33,18.92,996.98,1.67,15.94,998.28,5.0
1578294044.2780235,14.67,998.37,4.17,18.92,997.06,3.33,15.94,998.28,5.0
1578294194.2943382,14.66,998.43,4.17,18.92,997.1,3.33,15.96,998.37,5.83
1578294344.2275152,14.65,998.4,5.0,18.9,997.08,3.33,15.96,998.37,5.83
1578294494.2352498,14.64,998.33,5.83,18.89,997.03,4.17,15.96,998.34,6.67
1578294644.173981,14.62,998.23,6.67,18.89,997.03,4.17,15.96,998.28,7.5
1578294794.2061448,14.61,998.16,6.67,18.86,996.95,4.17,15.92,998.16,8.33
1578294944.1302347,14.6,998.13,6.67,18.84,996.83,5.83,15.92,998.16,8.33
1578295094.1146324,14.59,998.14,6.67,18.82,996.85,5.83,15.92,998.12,8.33
1578295394.0535738,14.57,998.09,6.67,18.8,996.78,5.83,15.87,998.12,7.5
1578295544.0412393,14.56,998.02,6.67,18.78,996.71,6.67,15.85,998.06,7.5
1578295694.0123887,14.55,997.99,6.67,18.76,996.67,6.67,15.84,998.0,7.5
1578295993.9722586,14.53,997.87,8.33,18.74,996.54,7.5,15.8,997.91,10.0
1578296143.9691489,14.52,997.83,9.17,18.73,996.5,7.5,15.78,997.86,10.83
1578296293.9246905,14.51,997.79,10.0,18.73,996.5,7.5,15.78,997.81,11.67
1578296443.9407167,14.5,997.8,10.0,18.71,996.46,7.5,15.76,997.78,13.33
1578296593.8805873,14.49,997.81,10.83,18.68,996.48,6.67,15.76,997.78,13.33
1578296743.846992,14.48,997.77,12.5,18.68,996.46,6.67,15.76,997.77,14.17
1578296893.834115,14.47,997.72,12.5,18.66,996.41,7.5,15.76,997.76,15.83
1578297043.8039234,14.46,997.64,13.33,18.66,996.32,7.5,15.74,997.71,15.83
1578297193.773536,14.45,997.65,12.5,18.68,996.34,7.5,15.74,997.63,15.83
1578297343.7594233,14.44,997.71,13.33,18.7,996.38,8.33,15.73,997.65,15.83
1578297493.7299821,14.43,997.72,14.17,18.7,996.39,8.33,15.72,997.7,15.83
1578297643.70051,14.42,997.72,15.0,18.72,996.4,8.33,15.71,997.71,17.5
1578297793.716227,14.41,997.71,16.67,18.72,996.39,9.17,15.69,997.71,19.17
1578297943.6557436,14.4,997.75,15.83,18.72,996.39,9.17,15.69,997.69,20.0
1578298093.6871755,14.4,997.77,15.83,18.72,996.43,10.0,15.66,997.75,19.17
1578298243.6125019,14.38,997.82,15.83,18.73,996.5,10.0,15.66,997.75,19.17
1578298393.6127806,14.37,997.88,15.83,18.73,996.53,9.17,15.66,997.78,19.17
1578298543.5672786,14.36,997.85,15.83,18.73,996.53,9.17,15.66,997.82,19.17
1578298693.5854292,14.36,997.81,16.67,18.76,996.49,10.0,15.69,997.79,20.0
1578298843.5180256,14.35,997.75,17.5,18.74,996.43,10.0,15.69,997.79,20.0
1578298993.5396392,14.33,997.69,18.33,18.73,996.36,10.0,15.8,997.65,20.83
1578299143.4786491,14.32,997.6,16.67,18.72,996.27,10.0,15.8,997.65,20.83
1578299293.449556,14.31,997.62,16.67,18.71,996.29,10.83,15.84,997.54,20.83
1578299443.4206738,14.3,997.65,15.83,18.71,996.33,10.0,15.89,997.55,19.17
1578299743.3795073,14.29,997.7,18.33,18.68,996.35,10.0,15.96,997.61,21.67
1578300043.3353412,14.27,997.72,23.33,18.68,996.35,12.5,16.02,997.65,28.33
1578300193.3481355,14.47,997.63,24.33,18.68,996.28,17.5,16.0,997.63,28.33
1578300343.2862651,14.25,997.6,25.83,18.66,996.25,14.17,16.03,997.57,30.83
1578300493.3046653,14.24,997.55,26.67,18.66,996.22,15.0,16.05,997.49,34.17
1578300643.2282147,14.24,997.59,28.33,18.64,996.25,17.5,16.05,997.49,34.17
1578300793.2127366,14.23,997.62,31.67,18.64,996.26,20.0,16.08,997.55,37.5
1578301093.1585946,14.21,997.57,35.83,18.64,996.22,21.67,16.1,997.5,45.0
1578301243.1399598,14.2,997.57,35.83,18.64,996.2,24.17,16.14,997.49,45.0
1578301393.1083953,14.21,997.55,35.83,18.68,996.21,16.67,16.18,997.46,45.0
1578301543.0953991,14.27,997.51,36.67,18.72,996.17,35.0,16.22,997.47,45.83
1578301843.0398018,14.36,997.41,39.17,18.86,996.05,39.17,16.32,997.4,49.17
1578301993.022473,14.4,997.35,38.33,18.9,996.01,39.17,16.38,997.35,48.33
1578302292.9810894,14.49,997.27,38.33,19.04,995.95,40.0,16.48,997.21,47.5
1578302442.9573095,14.54,997.29,38.33,19.1,995.98,41.67,16.54,997.18,48.33
1578302592.9809868,14.6,997.3,40.0,19.23,995.95,44.17,16.72,997.21,53.33
1578302742.9013624,14.68,997.31,40.0,19.36,995.95,47.5,16.72,997.21,53.33
1578302892.8875456,14.76,997.24,41.67,19.52,995.93,55.0,16.76,997.22,53.33
1578303042.8571384,14.85,997.19,42.5,19.68,995.9,62.5,16.85,997.18,52.5
1578303192.858617,14.95,997.15,43.33,19.84,995.86,68.33,16.94,997.13,51.67
1578303342.8127556,15.12,997.07,42.5,19.84,995.86,68.33,17.03,997.07,52.5
1578303492.8292394,15.19,997.01,43.33,19.96,995.8,73.33,17.2,997.0,52.5
1578303642.8731027,15.23,997.05,45.0,20.18,995.79,74.17,17.28,996.99,52.5
1578303793.1474655,15.34,997.07,44.17,20.27,995.79,74.17,17.36,997.01,52.5
1578303942.7257953,15.42,997.0,45.0,20.36,995.73,73.33,17.42,996.95,52.5
1578304093.1331856,15.51,996.95,45.0,20.43,995.72,69.17,17.46,996.93,53.33
1578304243.4026492,15.58,996.95,45.0,20.48,995.7,61.67,17.52,996.92,55.0
1578304392.7441,15.64,996.94,45.0,20.52,995.7,55.0,17.57,996.91,55.83
1578304542.6372602,15.72,996.93,47.5,20.58,995.69,47.5,17.62,996.88,60.83
