Time,T_0,P_0,L_0,T_1,P_1,L_1,T_2,P_2,L_2
1578056755.303614,19.47,993.52,919.17,20.39,992.78,386.67,19.8,993.66,315.83
1578057055.2669537,19.46,993.51,907.5,20.38,992.78,381.67,19.81,993.66,310.0
1578057355.1767805,19.51,993.51,906.67,20.37,992.76,375.0,19.81,993.66,310.0
1578057655.1630793,19.53,993.47,883.33,20.37,992.74,364.17,19.8,993.6,295.83
1578057955.1252642,19.6,993.47,858.33,20.37,992.74,364.17,19.8,993.6,295.83
1578058255.0871837,19.67,993.39,841.67,20.36,992.73,355.0,19.8,993.61,288.33
1578058555.0689898,19.72,993.34,830.0,20.36,992.63,334.17,19.81,993.52,270.0
1578058854.9878643,19.76,993.31,779.17,20.37,992.63,320.0,19.81,993.52,270.0
1578059154.9736106,19.82,993.26,735.83,20.35,992.57,314.17,19.79,993.42,246.67
1578059454.9349866,19.87,993.21,682.5,20.35,992.57,314.17,19.79,993.42,246.67
1578059754.897987,19.88,993.12,631.67,20.34,992.51,302.5,19.78,993.38,234.17
1578060054.8866858,19.89,993.0,560.83,20.34,992.3,273.33,19.77,993.13,206.67
1578060354.8479395,19.87,992.9,484.17,20.34,992.22,255.83,19.78,993.04,189.17
1578060654.7660341,19.87,992.93,399.17,20.31,992.28,228.33,19.78,993.04,189.17
1578060954.7206876,19.77,992.84,269.17,20.25,992.16,175.83,19.76,992.99,141.67
1578061254.70866,19.67,992.78,189.17,20.22,992.13,130.83,19.73,992.95,109.17
1578061554.6978428,19.56,992.73,152.5,20.2,992.1,106.67,19.69,992.89,90.0
1578061854.6077332,19.47,992.76,124.17,20.19,992.13,85.83,19.69,992.89,90.0
1578062154.5926602,19.37,992.74,100.0,20.15,992.1,68.33,19.67,992.92,59.17
1578062454.5543275,19.29,992.94,78.33,20.15,992.1,68.33,19.67,992.92,59.17
1578062754.5026674,19.23,992.96,55.83,20.15,992.24,53.33,19.66,993.07,46.67
1578063054.4538233,19.14,992.89,38.33,20.1,992.26,35.83,19.63,993.12,32.5
1578063354.431474,19.11,992.96,24.17,20.06,992.26,14.17,19.62,993.07,21.67
1578063654.3764648,19.04,992.93,14.17,20.03,992.22,7.5,19.6,993.09,7.5
1578063954.3591263,19.02,992.93,7.5,20.02,992.22,3.33,19.59,993.1,4.17
1578064254.3191228,19.11,992.95,3.33,20.02,992.22,3.33,19.59,993.1,4.17
1578064554.2556307,18.99,992.92,1.67,19.99,992.24,1.67,19.57,993.14,1.67
1578064854.240329,18.94,992.9,0.83,19.98,992.19,0.0,19.56,993.13,0.83
1578065154.2003398,19.06,992.78,0.83,19.98,992.19,0.0,19.55,993.08,0.83
1578065454.1339765,19.08,992.79,0.83,20.02,992.11,0.0,19.63,992.96,0.0
1578065754.1207097,18.97,992.8,0.83,20.06,992.09,0.0,19.56,992.97,0.0
1578066054.0808141,18.92,992.82,0.0,20.06,992.09,0.0,19.56,992.97,0.0
1578066354.0145397,18.89,992.73,0.0,20.03,992.13,0.0,19.52,993.01,0.0
1578066654.0026565,18.87,992.66,0.0,19.99,991.96,0.0,19.49,992.79,0.0
1578066953.939767,18.88,992.65,0.0,19.99,991.96,0.0,19.49,992.79,0.0
1578067253.920976,18.84,992.6,0.0,19.97,991.88,0.0,19.48,992.8,0.0
1578067553.8571186,18.88,992.63,21.67,19.97,991.88,0.0,19.46,992.75,0.0
1578067853.815402,18.96,992.66,20.83,20.14,991.94,0.0,19.69,992.78,0.0
